id_hecho,titulo,descripcion,categoria,latitud,longitud,fecha_del_hecho
7243,Amenaza en un barrio residencial por la mañana 60890826,"Un hecho de amenaza ocurrió en una zona turística en la calle Boulevard Alem, al amanecer, según testigos.",Amenaza,-34.602517,-58.407126,29/6/2023
7244,Delito informático en las afueras al amanecer 8866343,"Un hecho de delito informático ocurrió en un barrio residencial en la calle Av. Viedma, por la mañana, según testigos.",Delito informático,-34.603891,-58.463691,20/8/2020
7245,Robo en una estación de servicio a media tarde 37691583,"Un hecho de robo se detectó en un transporte público en la calle Diagonal G. Brown, en un día lluvioso, según testigos.",Robo,-34.656169,-58.401783,9/9/2023
7246,Accidente de tránsito en el centro de la ciudad en un día lluvioso 85691705,"Un hecho de accidente de tránsito tuvo lugar en un parque público en la calle Av. Belgrano, en plena noche, según testigos.",Accidente de tránsito,-34.621762,-58.414508,22/11/2023
7247,Venta de drogas en un supermercado en plena noche 28052999,"Un hecho de venta de drogas motivó una llamada al 911 en una estación de servicio en la calle Calle Belgrano, en plena noche, según testigos.",Venta de drogas,-34.571727,-58.477192,23/2/2024
7248,Estafa en las afueras durante el fin de semana 86629080,"Un hecho de estafa fue captado por cámaras en una zona turística en la calle Boulevard San Luis, en plena noche, según testigos.",Estafa,-34.651678,-58.479741,8/10/2021
7249,Allanamiento en una zona turística por la mañana 67423894,"Un hecho de allanamiento fue captado por cámaras en un barrio residencial en la calle Diagonal 7, durante el fin de semana, según testigos.",Allanamiento,-34.699318,-58.48946,22/12/2023
7250,Estafa en una calle transitada en plena hora pico 13911239,"Un hecho de estafa fue investigado en un parque público en la calle Av. 1, en plena noche, según testigos.",Estafa,-34.678192,-58.47332,7/4/2022
7251,Accidente de tránsito en un parque público por la mañana 71863761,"Un hecho de accidente de tránsito fue reportado en el centro de la ciudad en la calle Av. 9, en plena temporada de vacaciones, según testigos.",Accidente de tránsito,-34.563658,-58.449031,20/8/2024
7252,Vandalismo en un transporte público al amanecer 68812045,"Un hecho de vandalismo se detectó en un supermercado en la calle Avenida Paraná, en un día lluvioso, según testigos.",Vandalismo,-34.676263,-58.475532,15/3/2024
7253,Violencia de género en una calle transitada en un día lluvioso 97316317,"Un hecho de violencia de género tuvo lugar en una calle transitada en la calle Calle Saavedra, en plena noche, según testigos.",Violencia de género,-34.665408,-58.373326,30/6/2022
7254,Homicidio en una zona turística por la mañana 94706976,"Un hecho de homicidio fue captado por cámaras en un parque público en la calle Diagonal 1, en plena temporada de vacaciones, según testigos.",Homicidio,-34.639598,-58.446407,21/9/2023
7255,Violencia de género en un barrio residencial en plena hora pico 86017882,"Un hecho de violencia de género motivó una llamada al 911 en un supermercado en la calle Calle San Miguel de Tucumán, en plena temporada de vacaciones, según testigos.",Violencia de género,-34.629601,-58.495407,2/11/2022
7256,Delito informático en un supermercado en plena hora pico 60392943,"Un hecho de delito informático motivó una llamada al 911 en una estación de servicio en la calle Boulevard Córdoba, durante el fin de semana, según testigos.",Delito informático,-34.599473,-58.511902,11/2/2023
7257,Accidente de tránsito en una zona turística por la mañana 42569395,"Un hecho de accidente de tránsito fue investigado en una calle transitada en la calle Av. 4, en plena hora pico, según testigos.",Accidente de tránsito,-34.68766,-58.49114,12/6/2024
7258,Accidente de tránsito en un barrio residencial al amanecer 81272554,"Un hecho de accidente de tránsito se registró en un parque público en la calle Calle 3, durante el fin de semana, según testigos.",Accidente de tránsito,-34.554287,-58.47266,24/7/2023
7259,Delito informático en las afueras en un día lluvioso 15931116,"Un hecho de delito informático fue captado por cámaras en un barrio residencial en la calle Av. Mendoza, en plena temporada de vacaciones, según testigos.",Delito informático,-34.676346,-58.481669,12/4/2022
7260,Venta de drogas en una zona turística en plena hora pico 71095055,"Un hecho de venta de drogas fue denunciado en un barrio residencial en la calle Av. Malvinas Argentinas, en plena noche, según testigos.",Venta de drogas,-34.696022,-58.423617,14/8/2022
7261,Robo en el centro de la ciudad por la mañana 37499227,"Un hecho de robo se detectó en un supermercado en la calle Boulevard Alem, en plena hora pico, según testigos.",Robo,-34.582328,-58.463037,28/8/2024
7262,Corrupción en una zona turística en plena hora pico 11173574,"Un hecho de corrupción generó intervención policial en una zona turística en la calle Av. Pte. Perón, al amanecer, según testigos.",Corrupción,-34.608072,-58.354572,28/5/2024
7263,Accidente de tránsito en un supermercado durante el fin de semana 55070611,"Un hecho de accidente de tránsito se registró en un barrio residencial en la calle Avenida 2, en plena noche, según testigos.",Accidente de tránsito,-34.616533,-58.433188,2/7/2021
7264,Homicidio en una zona turística en plena temporada de vacaciones 80282510,"Un hecho de homicidio tuvo lugar en un transporte público en la calle Diagonal J.J. Castelli, en plena noche, según testigos.",Homicidio,-34.668939,-58.495089,21/5/2020
7265,Robo en un supermercado en plena hora pico 78721799,"Un hecho de robo se registró en una zona turística en la calle Calle Saavedra, a media tarde, según testigos.",Robo,-34.562178,-58.44802,8/11/2023
7266,Accidente de tránsito en una estación de servicio por la mañana 56822705,"Un hecho de accidente de tránsito se registró en una calle transitada en la calle Diagonal 7, al amanecer, según testigos.",Accidente de tránsito,-34.668845,-58.51699,9/11/2024
7267,Homicidio en el centro de la ciudad en plena hora pico 44592664,"Un hecho de homicidio fue captado por cámaras en un barrio residencial en la calle Av. 8, por la mañana, según testigos.",Homicidio,-34.604526,-58.398014,27/12/2021
7268,Estafa en una zona turística en plena hora pico 74318521,"Un hecho de estafa generó intervención policial en una calle transitada en la calle Calle Río Gallegos, en plena temporada de vacaciones, según testigos.",Estafa,-34.560028,-58.526769,7/9/2024
7269,Homicidio en un transporte público en plena noche 82139188,"Un hecho de homicidio fue captado por cámaras en un parque público en la calle Camino 9, en plena temporada de vacaciones, según testigos.",Homicidio,-34.630619,-58.378534,10/2/2023
7270,Accidente de tránsito en el centro de la ciudad a media tarde 8754675,"Un hecho de accidente de tránsito generó intervención policial en una calle transitada en la calle Diag. Constitución, a media tarde, según testigos.",Accidente de tránsito,-34.554848,-58.489187,8/12/2023
7271,Venta de drogas en un transporte público durante el fin de semana 51915287,"Un hecho de venta de drogas tuvo lugar en un parque público en la calle Av. 3, en un día lluvioso, según testigos.",Venta de drogas,-34.683209,-58.421263,10/9/2024
7272,Delito informático en una zona turística por la mañana 94885529,"Un hecho de delito informático tuvo lugar en el centro de la ciudad en la calle Calle 3, en plena hora pico, según testigos.",Delito informático,-34.616247,-58.46649,24/11/2022
7273,Vandalismo en una calle transitada en plena hora pico 98304502,"Un hecho de vandalismo tuvo lugar en un parque público en la calle Av. Chubut, en un día lluvioso, según testigos.",Vandalismo,-34.69183,-58.370331,20/2/2025
7274,Venta de drogas en una calle transitada en plena temporada de vacaciones 41013777,"Un hecho de venta de drogas fue denunciado en un parque público en la calle Avenida Mar del Plata, a media tarde, según testigos.",Venta de drogas,-34.621752,-58.365829,27/8/2024
7275,Robo en un supermercado a media tarde 81235381,"Un hecho de robo fue investigado en una estación de servicio en la calle Calle 8, en plena temporada de vacaciones, según testigos.",Robo,-34.619729,-58.409736,13/5/2021
7276,Amenaza en el centro de la ciudad a media tarde 92754665,"Un hecho de amenaza se detectó en una zona turística en la calle Diagonal Tucumán, a media tarde, según testigos.",Amenaza,-34.562519,-58.494358,31/1/2024
7277,Delito informático en una estación de servicio por la mañana 86409302,"Un hecho de delito informático fue investigado en un barrio residencial en la calle Diagonal Santiago del Estero, en plena hora pico, según testigos.",Delito informático,-34.5526,-58.473345,28/1/2022
7278,Venta de drogas en una estación de servicio durante el fin de semana 62366843,"Un hecho de venta de drogas fue investigado en un transporte público en la calle Blv. Rivadavia, en plena hora pico, según testigos.",Venta de drogas,-34.657012,-58.37614,22/9/2021
7279,Accidente de tránsito en el centro de la ciudad en plena noche 55739167,"Un hecho de accidente de tránsito fue investigado en una calle transitada en la calle Avenida J.M. de Rosas, en plena temporada de vacaciones, según testigos.",Accidente de tránsito,-34.584286,-58.473544,15/11/2020
7280,Venta de drogas en una zona turística por la mañana 51231249,"Un hecho de venta de drogas fue captado por cámaras en un supermercado en la calle Blv. J.M. de Rosas, por la mañana, según testigos.",Venta de drogas,-34.687562,-58.430104,30/1/2023
7281,Corrupción en un parque público por la mañana 19280327,"Un hecho de corrupción fue investigado en una zona turística en la calle Boulevard 9, al amanecer, según testigos.",Corrupción,-34.556755,-58.381575,10/9/2024
7282,Delito informático en un parque público en plena hora pico 73438408,"Un hecho de delito informático se detectó en un transporte público en la calle Diagonal 7, durante el fin de semana, según testigos.",Delito informático,-34.565389,-58.414937,12/4/2023
7283,Robo en el centro de la ciudad en plena noche 92043085,"Un hecho de robo se registró en un supermercado en la calle Diagonal J.B. Alberdi, en plena temporada de vacaciones, según testigos.",Robo,-34.640735,-58.495988,30/4/2021
7284,Vandalismo en un parque público al amanecer 72445796,"Un hecho de vandalismo generó intervención policial en una estación de servicio en la calle Avenida Corrientes, en un día lluvioso, según testigos.",Vandalismo,-34.688285,-58.477309,28/4/2022
7285,Hurto en una estación de servicio en plena noche 90721006,"Un hecho de hurto generó intervención policial en una calle transitada en la calle Calle 4, en plena hora pico, según testigos.",Hurto,-34.694034,-58.48122,3/1/2022
7286,Allanamiento en un supermercado en plena temporada de vacaciones 65716065,"Un hecho de allanamiento fue investigado en el centro de la ciudad en la calle Calle Merlo, por la mañana, según testigos.",Allanamiento,-34.580994,-58.387419,10/4/2024
7287,Venta de drogas en un transporte público por la mañana 58437775,"Un hecho de venta de drogas fue reportado en las afueras en la calle Diagonal 3, en plena hora pico, según testigos.",Venta de drogas,-34.656539,-58.42295,9/1/2023
7288,Accidente de tránsito en un supermercado por la mañana 16174007,"Un hecho de accidente de tránsito fue denunciado en un transporte público en la calle Av. Güemes, en plena hora pico, según testigos.",Accidente de tránsito,-34.674941,-58.484439,31/3/2021
7289,Amenaza en el centro de la ciudad en un día lluvioso 20173304,"Un hecho de amenaza fue reportado en un barrio residencial en la calle Av. Corrientes, en un día lluvioso, según testigos.",Amenaza,-34.635739,-58.442132,25/4/2020
7290,Violencia de género en un supermercado en plena noche 84387807,"Un hecho de violencia de género fue denunciado en un transporte público en la calle Diagonal San Martin, al amanecer, según testigos.",Violencia de género,-34.601837,-58.384862,19/12/2020
7291,Hurto en el centro de la ciudad a media tarde 16510654,"Un hecho de hurto se registró en las afueras en la calle Av. 5, en plena hora pico, según testigos.",Hurto,-34.617044,-58.375901,18/7/2021
